name,price,status,shipping,free_returns,items_sold
NERF Nerfoop - The Classic Mini Foam Basketball & Hoop - Indoor & Outdoor Play ,1499,Pre-Owned,0,True,
Nerf Nerfoop Jump Shot Mini Basketball Hoop Indoor Orange BRAND NEW,2400,Brand New,0,False,
NERF Nerfoop The Classic Mini Foam Basketball & Hoop Indoor Outdoor Play Green,1589,Brand New,0,True,
Nerf Blue Nerfoop Mini Basketball Backboard Door Hoop - Brand New,1599,Brand New,0,False,
Nerfoop Pro Series Nerf Oop New Indoor Play Basketball Hoop and Ball,6500,Brand New,3343,False,
World's Smallest Classic Toys Miniature Toys That Really Work! Super Impulse,299,Brand New,300,False,
1998 Nerf Turbogrip Basketball Keychain w/ Hoop Net Backboard NEW Fun 4 All,995,Brand New,795,False,
Vintage 1992 Olympic Basketball Dream Team Nerf Hoop Kelloggs Missing 1 Hanger ,1000,,655,False,
New ListingHasbro Nerf Cyber Hoops Children’s Indoor Toys A3048 Brand New basketball net,2499,Brand New,1000,False,
VINTAGE Nerf Jam Hoop Light-Up Basketball Night Jam Neon fully tested CLEAN ,1999,Pre-Owned,0,False,
PerfectShot NERF SPORTS BASKETBALL Hoops DUDE PERFECT Indoor Outdoor SHOT.,3900,Pre-Owned,800,False,
Brand New NERF FireVision Sports NERFOOP Day Or Night Basketball Hoop,2491,Brand New,2545,False,
Nerf Jam Hoop Light-Up Replacement Basketball Night Jam Neon,799,Pre-Owned,560,False,
Vintage 1992 US Olympic Basketball Dream Team Promotional Nerf Hoop Kelloggs NOS,3499,Brand New,1260,False,
New NERF Sports NERFOOP Set TOY ~ Basketball ORANGE ~ Hang Up On Your Door,2555,Brand New,1976,False,
Vintage 1992 US Olympic Basketball Dream Team Nerf Hoop Promotional Kelloggs NEW,2246,Brand New,995,False,
New NERF Sports NERFOOP Set TOY ~ Basketball GREEN ~ Hang Up On Your Door,2555,Brand New,1976,False,
NERF Basketball Hoop Set - Pro Mini with Orange ,6399,Brand New,0,False,
Nerfoop Indoor Nerf Basketball Over the Door Hoops Black Ball Green Backboard,999,Brand New,1260,False,
Shop on eBay,2000,Brand New,,False,
Swimming Pool Basketball Hoop Water Game Poolside All Weather Backboard Toy,1099,Brand New,0,False,
Nerf Blue Nerfoop Mini Basketball Backboard Door Hoop - Brand New,1778,Brand New,0,False,
Vintage Kellogs' 1992 US Olympic Basketball Dream Team Nerf Hoop Promotional,1999,Pre-Owned,1125,False,
Hasbro Nerf Nite Jam Nerfoop Light Up Basketball Hoop Set WORKS GREAT vintage,4499,Pre-Owned,2220,False,
Nerf Pro Hoop Mini Indoor Hoop Basketball With Shatterproof Backboard and Pump,2199,Brand New,2875,False,
Hallmark 2020 Ornament Hasbro Nerf Basketball & Hoop NIB,1276,Brand New,450,True,
Vintage Nerf Jam Hoop Light-Up Replacement Basketball Night Jam Neon Works VTG,1800,Pre-Owned,0,False,
Nerf Jam Hoop Light-Up Replacement Basketball Night Jam Neon great condition!,2000,Pre-Owned,0,False,
1998 Nerf Turbogrip Basketball Keychain w/ Hoop Net Backboard NEW Fun 4 All,3999,Brand New,590,True,
NEW 1998 Nerf Nerfoop Over The Door Basketball Hoop EAGLE ATTACK Backboard READ,2400,Brand New,2635,False,
NERF NERFOOP Classic Mini Foam Basketball & Hoop Sets (2) ~ Hooks On Doors NIB,1312,Brand New,1365,True,
NEW Nerf Sport Nerfoop Classic Indoor BasketBall Door Hoop - HASBRO,800,Brand New,753,False,
"NERF PRO HOOP, Mini Indoor Hoop, 12"" x 18"" Backboard, Basketball & Pump, Orange",2499,Brand New,1051,True,
NERF NERFOOP The Classic Mini Foam Basketball and Hoop Hooks On Doors ,1500,Brand New,0,False,
Nerf Dude Perfect Perfect Shot Basketball Hoop & Ball,3197,Brand New,2558,False,
Nerf Sport Nerfoop Classic Orange Indoor Basketball Hoop Set Hang Door 2009,3000,Brand New,1265,False,
Nerf Sports Nerfoop Pro Series Indoor Basketball Hoop Grip Ball Clear Backboard,5497,Brand New,3655,False,
Nerf Basketball Hoop - 2020 Hallmark Ornament - Hasbro - Toy - Orange & Blue,1715,Brand New,0,True,
NERF NERFOOP The Classic Mini Foam Basketball and Hoop Hooks On Doors Green Blk,1599,Brand New,0,False,
NERF NERFOOP - Classic Door Hanging Basketball Hoop - Factory New Blue,2200,Brand New,0,False,
NERF Nerfoop -- The Classic Mini Foam Basketball and Hoop Hooks On Doors... ,1788,Brand New,0,True,
NERF Nerfoop - The Classic Mini Foam Basketball & Hoop - Hooks On Door- New,1790,Brand New,1365,False,
Nerf Dude Perfect Shot Hoops Interactive Game Set Kids Basketball Toy Hasbro NEW,8930,Brand New,0,False,
Vintage Kellogs' 1992 US Olympic Basketball Dream Team Nerf Hoop Promotional NEW,2490,Brand New,1125,False,
Vintage Kellogs' 1992 US Olympic Basketball Dream Team Nerf Hoop Promotional NIP,2435,Brand New,0,True,
Sealed Nerf Blue Nerfoop Mini Basketball Backboard Door Hoop - Brand New,1595,Brand New,668,False,
1998 Nerf Turbogrip Basketball Keychain w/ Hoop Net Backboard NEW Fun 4 All,3099,Brand New,0,True,
Vintage 1992 US Olympic Basketball Dream Team Nerf Hoop Promotional Kellogg ,1399,Pre-Owned,560,False,
Nerf Hoop Indoor Basketball Hoop Toy Indoor Sports Game New,1850,Brand New,825,False,
NERF Nerfoop - The Classic Mini Foam Basketball & Hoop - Indoor & Outdoor Play,1300,Brand New,1575,True,
Nerf Basketball ~ Hallmark Keepsake ~ Damaged Box ~ 2020,899,New (Other),0,True,
Nerf Jam Hoop Light-Up Replacement Basketball Night Jam Neon *Works*,1603,Pre-Owned,295,False,
New in Box Nerf Sports Dude Perfect Perfect Shot Basketball Hoop And Ball,3000,Brand New,1420,False,
NEW Nerf Sports Nerfoop Mini Jump Shot Indoor Over the Door Hoop Basketball Goal,1395,Brand New,610,False,
Nerf Basketball ~ Hallmark Keepsake ~ Damaged Box ~ 2020,795,New (Other),295,False,
Nerf Sport Nerfoop Classic Indoor Basketball Hoop For Door - Blue - Unopened!,1795,Brand New,800,False,
Nerf Jam Hoop Light-Up Replacement Basketball Night Jam Neon,1200,Pre-Owned,1190,False,
Dude Perfect Nerf Hoop Basketball Mini Hoop,2000,Pre-Owned,0,False,
Vintage Kellogs' 1992 US Olympic Basketball Dream Team Nerf Hoop Promotional NEW,2999,Brand New,1910,True,
"NERF NERFOOP The Classic Mini Foam Basketball and Hoop Hooks On Doors Feb.1,21 ",1587,Brand New,0,False,
Mini Indoor Nerf Sports Nerfoop Basketball Hoop Net Backboard Sports Kids Play,1495,Brand New,655,False,
VTG Kellogg’s 1992 US Olympic Basketball Dream Team Nerf Hoop Promotional NEW,2350,Brand New,1260,False,
Vintage 1992 US Olympic Basketball Dream Team Nerf Hoop Promotional Kelloggs NEW,2600,,778,False,
Nerf Jam Hoop Light-Up Replacement Basketball Night Jam Neon,2000,Pre-Owned,700,False,
World's Smallest NERFOOP Nerf Basketball Hoop Ball Mini Miniature Desk Toy Doll,1150,Brand New,450,False,
Nerf Pro Hoop Mini Hoop Basketball With Pump,2999,Brand New,2000,False,
2004 Hasbro Nerf Nite Jam Nerfoop Light Up Basketball Hoop **WORKING CONDITION**,2999,Pre-Owned,1495,False,
Hallmark 2020 Nerf Basketball Hasbro Keepsake Xmas Ornament NIB,1488,Brand New,0,True,
Vintage 1992 US Olympic Basketball Dream Team Nerf Hoop Promotional Kelloggs NEW,1999,Brand New,1710,False,
Nerf Pro Hoop Mini Hoop Basketball With Pump,4500,Brand New,0,False,
Nerf Pro Hoop Mini Indoor Hoop Basketball With Shatterproof Backboard and Pump.,3599,Brand New,1260,False,
Hallmark 2020 Keepsake Ornament “NERF BASKETBALL” Hasbro NEW,2388,Brand New,0,False,
NERF NERFOOP The Classic Mini Foam Basketball and Hoop Hooks On Doors. New Toys,14400,Brand New,0,False,
NI-ROU Indoor Mini Basketball Hoop for Door Classroom Nerf red ,4381,Brand New,0,False,
VTG Kellogg’s 1992 US Olympic Basketball Dream Team Nerf Hoop Promotional NEW,2500,Brand New,849,False,
Nerf Basketball ~ Hallmark Keepsake ~ 2020,895,New (Other),295,False,
Vint 1992 US Olympic Basketball Dream Team Nerf Hoop Promotional Kelloggs Sealed,2999,Pre-Owned,1000,False,
NERF Pro Shop Nite Jam Nerfoop Over Door Lighted Basketball Hoop 2004,2395,Pre-Owned,1890,False,
Nerf Sports Nerfoop Jump Shot MINI Indoor Basketball Hoop NEW In Package,1320,Brand New,1994,False,
Nerf Pro Hoop Mini Indoor Hoop Basketball With Shatterproof Backboard and Pump.,2450,Brand New,2505,False,
Sealed Nerf Blue Nerfoop Mini Basketball Backboard Door Hoop - Brand New,1200,Brand New,1346,False,
NI-ROU Indoor Mini Basketball Hoop for Door Classroom Nerf Red ,3311,Brand New,0,False,
Kellogs USA Olympics basketball hoop & backboard,1500,Brand New,747,False,
Nerf Nerfoop Jump Shot Mini Basketball and Hoop,645,Brand New,1350,False,
"Nerf Nerfoop, The Classic Mini Foam Basketball and Hoop, Hooks On Doors",1699,Brand New,0,True,
"Nerf Nerfoop, The Classic Mini Foam Basketball and Hoop, Hooks On Doors, Blue",2100,Brand New,0,False,
NERF NERFOOP The Classic Mini Foam Basketball and Hoop Hooks On Doors BLUE NEW,1995,Brand New,0,False,
NERF NERFOOP The Classic Mini Foam Basketball and Hoop Hooks On Doors BLUE NEW,1699,Brand New,369,False,
NERF Nerfoop the Classic Mini Foam Basketball and Hoop Hooks on Doors,1743,Brand New,0,True,
NERF Nerfoop -- The Classic Mini Foam Basketball and Hoop -- Hooks On Doors -...,1795,Brand New,0,False,
Nerfoop by Nerf Basketball Hoop That Hangs on A Door! ,1799,Brand New,1260,True,
"*Missing Air Pump Nerf Proshot Portable Basketball System 7.5'x30""x29""",12860,New (Other),5100,False,
NERF NERFOOP The Classic Mini Foam Basketball And Hoop Hooks On Doors Kids Toy ,1743,Brand New,0,True,
Shop on eBay,2000,Brand New,,False,
NERF NERFOOP The Classic Mini Foam Basketball and Hoop Hooks On Doors BLUE NEW,1995,Brand New,0,False,
NERF NERFOOP The Classic Mini Foam Basketball and Hoop Hooks On Doors Green NEW,1995,Brand New,0,False,
NERF NERFOOP The Classic Mini Foam Basketball and Hoop Hooks On Doors Green NEW,1995,Brand New,0,False,
Classic Mini Foam Basketball and Hoop Hooks Doors Indoor Outdoor Play Blue NEW,1520,Brand New,0,False,
